,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
0,02-05-2014 0:00,-0.6208461756771956,-0.40173451115409886,-0.8287863721780263,-0.8767056245050918,0.05338122776061855,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.4526639110524392,-0.8201379224565775,-0.6457845134399364,1.211745657318037,18810 Densmore Ave N,Shoreline,WA 98133,USA
1,02-05-2014 0:00,3.3146542589800285,1.678687901330996,0.5009749248148782,1.4660420274431347,0.2049632247799421,0.9894241776117945,-0.08500441132823328,3.00163879707611,1.9656821656470005,1.5625718013023573,1.0726481687910299,-1.5299104774948196,-0.8257727419507028,709 W Blaine St,Seattle,WA 98119,USA
2,02-05-2014 0:00,-0.5025692947643522,-0.40173451115409886,-0.1269686887733328,-0.03390191427945811,0.5066896669526642,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,0.39522161466513095,-0.8201379224565775,-0.29640643933461513,-0.8257727419507028,26206-26214 143rd Ave SE,Kent,WA 98042,USA
3,02-05-2014 0:00,-0.21332003453477308,-0.40173451115409886,0.1950205505939311,0.04901923768268581,0.07026236152802923,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-1.1852266233824953,1.284536385184746,-0.3951404547476579,-0.8257727419507028,857 170th Pl NE,Bellevue,WA 98008,USA
4,02-05-2014 0:00,0.20043727754405694,0.688242048949677,0.5009749248148782,-0.021880510729877047,0.368322347404073,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.8512617343537697,1.2509522881554371,0.05253070632718178,1.2108228295479135,9105 170th Ave NE,Redmond,WA 98052,USA
5,02-05-2014 0:00,0.01825470105689236,-1.6310163470252899,-1.6311113927216214,-1.8337390315568447,-0.19724589395454573,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-1.5207115301702736,-0.8201379224565775,-1.1219390834642624,1.2109652539224927,522 NE 88th St,Seattle,WA 98115,USA
6,02-05-2014 0:00,-0.5305137349923412,-1.6310163470252899,-0.1269686887733328,-0.8596464336200724,-1.3771403480796713,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.4346777906186796,-0.8201379224565775,0.05253070632718178,-0.8257727419507028,2616 174th Ave NE,Redmond,WA 98052,USA
7,02-05-2014 0:00,-0.007093993387489721,0.688242048949677,0.5009749248148782,0.7606320348549117,1.5617608601802744,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.1235555430367279,-0.8201379224565775,0.5552210050795808,-0.8257727419507028,23762 SE 253rd Pl,Maple Valley,WA 98038,USA
8,02-05-2014 0:00,-0.10296158750482744,-0.40173451115409886,0.5009749248148782,0.5042465489753418,2.2827789248750516,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.07592740933960736,1.2619917203425908,0.3943192275430325,-0.8257727419507028,46611-46625 SE 129th St,North Bend,WA 98045,USA
9,02-05-2014 0:00,0.45128260358494354,0.688242048949677,-0.1269686887733328,-0.5868622138157742,-0.23132116769277236,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.15180819972596396,-0.8201379224565775,-0.9347070722433312,1.2120987571461501,6811 55th Ave NE,Seattle,WA 98115,USA
10,02-05-2014 0:00,-0.06839380211498149,-0.40173451115409886,-0.4672830533222649,-0.3147590146117838,-0.03605377924516979,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.12168714616911327,-0.8201379224565775,-0.8507555135602228,1.2109652539224927,Burke-Gilman Trail,Lake Forest Park,WA 98155,USA
11,02-05-2014 0:00,1.9900309769836906,0.688242048949677,0.5009749248148782,0.9366979156772312,-0.7759632404478376,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,1.9656821656470005,0.3719721536843777,1.286001345226365,-1.7819310839240636,1.210537485925294,3838-4098 44th Ave NE,Seattle,WA 98105,USA
12,02-05-2014 0:00,0.3107305272507244,-0.40173451115409886,-0.4672830533222649,0.4057332317247638,0.7354435244331508,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.44084635374303105,1.1185662240930483,0.20106321079077283,-0.8257727419507028,1833 220th Pl NE,Sammamish,WA 98074,USA
13,02-05-2014 0:00,-0.4132449720930315,-0.40173451115409886,-1.6311113927216214,-1.3485766920429252,-0.1870601867797706,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.9644658716905645,-0.8201379224565775,-0.6457845134399364,1.2120282181935012,2504 SW Portland Ct,Seattle,WA 98106,USA
14,02-05-2014 0:00,1.651647316963391,1.678687901330996,0.7927581618239038,0.9285943994845707,0.2564659690790483,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.269365051529411,-0.8201379224565775,-1.0959146544574596,1.209173011040499,3534 46th Ave NE,Seattle,WA 98105,USA
15,02-05-2014 0:00,-0.9410861289039277,-0.40173451115409886,-0.8287863721780263,-1.1293302020106029,0.284024899902385,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.7231945757204822,-0.8201379224565775,-0.3296133794211726,-0.8257727419507028,14034 SE 201st St,Kent,WA 98042,USA
16,02-05-2014 0:00,-0.2168008230065583,-0.40173451115409886,-0.8287863721780263,-0.5122120908917767,-0.13938609807267285,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.07592740933960736,-0.8201379224565775,-0.6154318752583365,-0.8257727419507028,15424 SE 9th St,Bellevue,WA 98007,USA
17,02-05-2014 0:00,-0.40375480636446537,0.688242048949677,1.0719096281257035,1.085792577229109,-0.050237397694245886,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.4033717115159052,-0.8201379224565775,0.8946329881930477,-0.8257727419507028,11224 SE 306th Pl,Auburn,WA 98092,USA
18,02-05-2014 0:00,-0.8662677995113025,-0.40173451115409886,-0.4672830533222649,-0.8258897740035349,-0.29940847452877395,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.3991907667310473,-0.8201379224565775,0.474056719547625,1.2113915415622711,1605 S 245th Pl,Des Moines,WA 98198,USA
19,02-05-2014 0:00,-0.786952728925029,-0.40173451115409886,-0.8287863721780263,-1.1677148678028026,0.34499777321773667,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.7649945319049213,-0.8201379224565775,0.3159848464433763,1.2120282181935012,12425 415th Ave SE,North Bend,WA 98045,USA
20,02-05-2014 0:00,0.7289368479267515,-0.40173451115409886,-0.4672830533222649,0.3135276736787791,0.37634279368383866,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,1.9656821656470005,-0.10591922133336788,1.2278999901482248,-1.4851388387001996,-0.8257727419507028,3225 NE 92nd St,Seattle,WA 98115,USA
21,02-05-2014 0:00,-0.16173164901942433,0.688242048949677,-1.6311113927216214,-0.6954426170308873,0.1736709851854124,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.2633433360607306,-0.8201379224565775,-0.6758648185169248,1.209893037169115,3922 154th Ave SE,Bellevue,WA 98006,USA
22,02-05-2014 0:00,0.41381177240510814,-0.40173451115409886,0.1950205505939311,-0.26119945392388155,-2.0923702063452314,1.53555680830349,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.2308132818224229,1.0726481687910299,1.2588682293067976,-0.8257727419507028,3140 Franklin Ave E,Seattle,WA 98102,USA
23,02-05-2014 0:00,0.37716879709122003,0.688242048949677,0.5009749248148782,0.7779560465756692,0.5341031655093073,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.1387218229612643,-0.8201379224565775,0.6378361420736651,-0.8257727419507028,10212 NE 156th Pl,Bothell,WA 98011,USA
24,02-05-2014 0:00,0.033963646539747074,0.688242048949677,-0.4672830533222649,-0.46851261601714794,-0.19724589395454573,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.8734095666519387,1.1649889942849898,-0.5227166234962369,1.2106088838016296,2021 NE 100th St,Seattle,WA 98125,USA
25,02-05-2014 0:00,-0.7418872038637795,-0.40173451115409886,0.5009749248148782,0.15162064377977302,0.40218292734045363,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.4168542922197825,1.2367578407829722,0.474056719547625,-0.8257727419507028,27736 23rd Avenue South,Federal Way,WA 98003,USA
26,02-05-2014 0:00,0.3839931741813315,-0.40173451115409886,-0.4672830533222649,0.4357078855747914,-0.040652910352843664,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.4168542922197825,1.284536385184746,-0.8507555135602228,-0.8257727419507028,8436-8438 41st Ave SW,Seattle,WA 98136,USA
27,02-05-2014 0:00,0.6011761206099288,0.688242048949677,0.1950205505939311,0.27139728798464574,0.4426702600627568,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,1.9656821656470005,-0.5262898806466798,1.2688548511048705,-1.551990234708162,-0.8257727419507028,1036 4th St,Kirkland,WA 98033,USA
28,02-05-2014 0:00,0.5427242263798743,1.678687901330996,0.5009749248148782,0.8544323131862334,2.079511478880165,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.2053222041740665,-0.8201379224565775,0.16343253019044476,1.2123805091909097,23525 SE 32nd Way,Issaquah,WA 98029,USA
29,02-05-2014 0:00,0.8234125662411858,-0.40173451115409886,0.5009749248148782,0.6630929230679874,-0.5571964606159446,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,0.10823995659554822,1.2688548511048705,-0.7644947037091976,1.2113205960189761,3314 NW 75th St,Seattle,WA 98117,USA
30,02-05-2014 0:00,-0.34766224634908716,0.688242048949677,-0.4672830533222649,-0.5269573029581041,0.16085845761431725,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.09086437616978688,-0.8201379224565775,-0.26290054784900546,-0.8257727419507028,14104 119th Ave NE,Kirkland,WA 98034,USA
31,02-05-2014 0:00,0.04941598151375713,0.688242048949677,0.5009749248148782,0.8876704158454545,-1.0110040806293394,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.6729704069749034,1.2232391843485342,1.2119240381732737,1.2116041332325465,20120 137th Ave NE,Woodinville,WA 98072,USA
32,02-05-2014 0:00,0.4777280657023263,0.688242048949677,-0.1269686887733328,-0.1702439356959541,-0.4932164619220451,0.2044614994263665,-0.08500441132823328,2.99171219181691,-0.6414711213318239,0.0254664338011689,0.9865591367192388,-0.9347070722433312,1.2120987571461501,7201-7399 55th Ave NE,Seattle,WA 98115,USA
33,02-05-2014 0:00,0.41111488788053563,0.688242048949677,0.5009749248148782,0.8544323131862334,0.12242590661420016,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.2053222041740665,-0.8201379224565775,1.7004321544877596,-0.8257727419507028,17052 4th Ave NE,Shoreline,WA 98155,USA
34,02-05-2014 0:00,-0.28396914017975283,0.688242048949677,0.5009749248148782,1.452954744396769,1.7140969116810783,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.7785533836012197,1.3254524958339033,0.16343253019044476,1.2123805091909097,5172-5198 Heather Ave SE,Auburn,WA 98092,USA
35,02-05-2014 0:00,0.3538319420275666,-0.40173451115409886,0.5009749248148782,1.182834025842424,1.4929982095684011,0.9894241776117945,-0.08500441132823328,3.001312723110977,-0.6414711213318239,1.484931095294732,-0.8201379224565775,0.8075171121953162,-0.8257727419507028,30822 36th Ct SW,Federal Way,WA 98023,USA
36,02-05-2014 0:00,-0.14478843353799492,-1.6310163470252899,-1.6311113927216214,-2.048534900274232,-0.5311371824674919,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-1.777216698640246,-0.8201379224565775,-0.9621878927643935,-0.8257727419507028,4801-4899 6th Ave NW,Seattle,WA 98107,USA
37,02-05-2014 0:00,-0.7321088497472629,-0.40173451115409886,1.0719096281257035,-0.1322894937697798,1.025925084321087,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.9644658716905645,1.2430310787931458,0.6796954019651951,-0.8257727419507028,23017 SE 281st Ct,Maple Valley,WA 98038,USA
38,02-05-2014 0:00,-0.2732301069265233,-0.40173451115409886,-0.1269686887733328,0.0019844279629338806,0.6034578964558127,-1.010986496329413,-0.08500441132823328,3.001312723110977,1.9656821656470005,0.039517564276059465,1.0915037171274196,-0.5848045794463884,-0.8257727419507028,17825 4th Ave SW,Normandy Park,WA 98166,USA
39,02-05-2014 0:00,0.7289368479267515,-0.40173451115409886,0.5009749248148782,0.4653180207662198,-0.16609152893343979,-1.010986496329413,-0.08500441132823328,3.001312723110977,0.9089905284394751,-0.2798153774700253,1.2769409060902412,-0.6457845134399364,1.2120282181935012,3628 59th Ave SW,Seattle,WA 98116,USA
40,02-05-2014 0:00,-0.5305137349923412,-0.40173451115409886,0.1950205505939311,-0.49755697909874724,0.8213716620285871,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.06110665628716839,-0.8201379224565775,0.1261354091684129,1.2113915415622711,4460 332nd Ave SE,Fall City,WA 98024,USA
41,02-05-2014 0:00,-0.8565576019490587,0.688242048949677,-0.1269686887733328,-0.6483037070596244,0.1511342471454561,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-0.21475110379475348,-0.8201379224565775,-0.019772958266295184,-0.8257727419507028,2019 Aberdeen Pl SE,Renton,WA 98055,USA
42,02-05-2014 0:00,-0.6398190297254028,-1.6310163470252899,-1.6311113927216214,-1.9119988178872516,-0.23633974607321057,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,-1.613421927204659,-0.8201379224565775,-0.7935085536946059,1.2101798748210757,121 NE 147th St,Shoreline,WA 98155,USA
43,02-05-2014 0:00,-0.1449572553393091,-0.40173451115409886,0.5009749248148782,-0.23485993813160128,-1.2160885237991876,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.20039490868597318,-0.8201379224565775,0.5963456987107422,1.2120282181935012,4458 51st Ave SW,Seattle,WA 98116,USA
44,02-05-2014 0:00,-0.9785065814943676,-1.6310163470252899,-1.6311113927216214,-1.1103680931597153,0.2470958338258618,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-3.1545007350205143,-0.7026136166676207,-0.8201379224565775,-0.8222614184526247,-0.8257727419507028,7542 21st Ave SW,Seattle,WA 98106,USA
45,02-05-2014 0:00,-0.6124697087615393,-0.40173451115409886,-1.6311113927216214,-1.2067306242557068,0.22083391575799632,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.8076722394060721,-0.8201379224565775,-0.22909316756225329,1.2111785821887624,15804 198th Pl NE,Woodinville,WA 98077,USA
46,02-05-2014 0:00,-0.15324458119384465,-0.40173451115409886,0.1950205505939311,0.013829148190019066,1.5429652890741896,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,0.44084635374303105,-0.8201379224565775,0.08916905735416722,-0.8257727419507028,26069 SE 154th St,Issaquah,WA 98027,USA
47,02-05-2014 0:00,-0.25721687831419965,-0.40173451115409886,0.5009749248148782,-0.03390191427945811,0.36418192264996396,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.39522161466513095,-0.8201379224565775,0.8508827919754102,-0.8257727419507028,4314 NE 6th Pl,Renton,WA 98059,USA
48,02-05-2014 0:00,-0.1256225078392797,-0.40173451115409886,0.5009749248148782,-0.9996669549643766,-2.5436476275792237,1.9360600804810069,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.5833566792060014,-0.8201379224565775,1.0735436057972054,-0.8257727419507028,2640 NW 56th St,Seattle,WA 98107,USA
49,02-05-2014 0:00,0.9328337711178442,0.688242048949677,0.5009749248148782,1.233545527896436,1.7163234016723827,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.5272026379032182,-0.8201379224565775,1.0735436057972054,-0.8257727419507028,15712 NE 136th Pl,Redmond,WA 98052,USA
50,02-05-2014 0:00,0.4245718792991804,0.688242048949677,0.7927581618239038,0.7606320348549117,1.5950372400894388,0.9894241776117945,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.1235555430367279,-0.8201379224565775,1.0282229461713923,-0.8257727419507028,26429 SE 154th Pl,Issaquah,WA 98027,USA
51,02-05-2014 0:00,0.20043727754405694,-0.40173451115409886,-0.4672830533222649,0.9285943994845707,1.5454400289709602,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,1.269365051529411,-0.8201379224565775,0.16343253019044476,1.2123805091909097,3923 229th Pl SE,Sammamish,WA 98075,USA
52,02-05-2014 0:00,0.8580521721831801,-0.40173451115409886,-0.1269686887733328,0.7606320348549117,-0.6252871862202171,0.2044614994263665,-0.08500441132823328,-0.3333331310576153,0.9089905284394751,0.33653230291644926,1.2565905459529139,-1.3457978410015217,-0.8257727419507028,6222 30th Ave NE,Seattle,WA 98115,USA
53,02-05-2014 0:00,-0.7463478508398574,-0.40173451115409886,-0.4672830533222649,-0.19588285187368037,1.1648104997209257,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,0.23853166902498632,-0.8201379224565775,-0.22909316756225329,1.2111785821887624,32418 NE 50th St,Carnation,WA 98014,USA
54,02-05-2014 0:00,-0.04562594267838501,1.678687901330996,0.5009749248148782,0.2819985822542255,0.27664112948521546,-1.010986496329413,-0.08500441132823328,-0.3333331310576153,-0.6414711213318239,-0.24701000604478707,1.2409731827662742,0.05253070632718178,-0.8257727419507028,19334 89th Ave NE,Bothell,WA 98011,USA
